species;longitude;latitude;source
Danthonia alpina Vest;8.94870659194247;45.9101485389763;infoflora
Danthonia alpina Vest;8.94866769212315;45.9101400647405;infoflora
Danthonia alpina Vest;8.94862879231587;45.9101315904912;infoflora
Danthonia alpina Vest;8.94950742404037;45.911145440856;infoflora
Danthonia alpina Vest;8.94828167040285;45.9101632460107;infoflora
Danthonia alpina Vest;8.95351742820283;45.9074746383315;infoflora
Danthonia alpina Vest;8.94856362862281;45.9101054751168;infoflora
Danthonia alpina Vest;8.95346937863731;45.9076012447119;infoflora
Danthonia alpina Vest;8.9481540912953;45.9111456363131;infoflora
Danthonia alpina Vest;8.94816647951515;45.9111274758221;infoflora
Danthonia alpina Vest;8.94847545120979;45.9111143274465;infoflora
Danthonia alpina Vest;8.94841627593231;45.9127075972248;infoflora
Danthonia alpina Vest;8.94848436700616;45.9109702551467;infoflora
Danthonia alpina Vest;8.94863894776016;45.910032486681;infoflora
Danthonia alpina Vest;8.95346664155935;45.9075023141994;infoflora
Danthonia alpina Vest;8.94869097944832;45.9100497814699;infoflora
Danthonia alpina Vest;8.9484328305344;45.9109709476561;infoflora
Danthonia alpina Vest;8.948686266486;45.9098789012394;infoflora
Danthonia alpina Vest;8.94877744576507;45.9099136639131;infoflora
Danthonia alpina Vest;8.94875291833359;45.9099589787188;infoflora
Danthonia alpina Vest;8.94876654640271;45.9099857866455;infoflora
Danthonia alpina Vest;8.948753910579;45.9099949535037;infoflora
Danthonia alpina Vest;8.94874152281057;45.9100131140568;infoflora
Danthonia alpina Vest;8.95315227135468;45.9077854604827;infoflora
Danthonia alpina Vest;8.95165439471911;45.9114134532043;infoflora
Danthonia alpina Vest;8.95152771126715;45.9105604404237;infoflora
Danthonia alpina Vest;8.95183046471841;45.9103224405496;infoflora
Danthonia alpina Vest;8.9517796745789;45.9103501156646;infoflora
Danthonia alpina Vest;8.95173211557213;45.9104947087309;infoflora
Danthonia alpina Vest;8.95167759705821;45.9103874784453;infoflora
Danthonia alpina Vest;8.95163869660856;45.910379005238;infoflora
Danthonia alpina Vest;8.95156238689342;45.9104160209269;infoflora
Danthonia alpina Vest;8.95160625800048;45.9106043679744;infoflora
Danthonia alpina Vest;8.9515775076176;45.9104967906588;infoflora
Danthonia alpina Vest;8.95190652554095;45.9102764309892;infoflora
Danthonia alpina Vest;8.95146478226404;45.9106152699488;infoflora
Danthonia alpina Vest;8.9514395112252;45.9106336042725;infoflora
Danthonia alpina Vest;8.95144075375464;45.9106785727287;infoflora
Danthonia alpina Vest;8.95146701885512;45.9106962131693;infoflora
Danthonia alpina Vest;8.95149253842826;45.9106868725303;infoflora
Danthonia alpina Vest;8.95151731243669;45.9106505508123;infoflora
Danthonia alpina Vest;8.95154092206384;45.9115049515097;infoflora
Danthonia alpina Vest;8.95158914896592;45.9104516487196;infoflora
Danthonia alpina Vest;8.95221201070339;45.9101373606799;infoflora
Danthonia alpina Vest;8.95177619474235;45.9102242040041;infoflora
Danthonia alpina Vest;8.95179997410124;45.9101519074665;infoflora
Danthonia alpina Vest;8.95189041008059;45.9101596865453;infoflora
Danthonia alpina Vest;8.95191369209819;45.9100694026051;infoflora
Danthonia alpina Vest;8.95199049827955;45.9100503740577;infoflora
Danthonia alpina Vest;8.95201701185397;45.9100770080574;infoflora
Danthonia alpina Vest;8.95211958579352;45.9100576323476;infoflora
Danthonia alpina Vest;8.95189413875471;45.9102945918909;infoflora
Danthonia alpina Vest;8.95214634805368;45.9100932600059;infoflora
Danthonia alpina Vest;8.95197144244192;45.9102935507356;infoflora
Danthonia alpina Vest;8.95219987267851;45.9101645153039;infoflora
Danthonia alpina Vest;8.9521887291489;45.9102276446829;infoflora
Danthonia alpina Vest;8.95218947503025;45.9102546257501;infoflora
Danthonia alpina Vest;8.95204501707112;45.9101576041865;infoflora
Danthonia alpina Vest;8.9520071111151;45.9101851058644;infoflora
Danthonia alpina Vest;8.95193105050404;45.9102311154923;infoflora
Danthonia alpina Vest;8.95165630284048;45.910549711865;infoflora
Danthonia alpina Vest;8.95213321553644;45.9100844398666;infoflora
Danthonia alpina Vest;8.95148313356973;45.9108129576824;infoflora
Danthonia alpina Vest;8.95171032437355;45.9106389547822;infoflora
Danthonia alpina Vest;8.951685053406;45.9106572891613;infoflora
Danthonia alpina Vest;8.95170216277219;45.9108100084059;infoflora
Danthonia alpina Vest;8.95166400764842;45.9108285162794;infoflora
Danthonia alpina Vest;8.95153814917237;45.9109381754514;infoflora
Danthonia alpina Vest;8.95153665803431;45.9108842133034;infoflora
Danthonia alpina Vest;8.95158073848521;45.9106137086392;infoflora
Danthonia alpina Vest;8.95154680835348;45.910785109219;infoflora
Danthonia alpina Vest;8.95182628063802;45.9106373932191;infoflora
Danthonia alpina Vest;8.95145761393618;45.9108222983194;infoflora
Danthonia alpina Vest;8.95144547538496;45.9108494528643;infoflora
Danthonia alpina Vest;8.95140781714997;45.9108859480338;infoflora
Danthonia alpina Vest;8.9513837884557;45.9109492508038;infoflora
Danthonia alpina Vest;8.95137214683195;45.9109943927248;infoflora
Danthonia alpina Vest;8.9514883523743;45.9110018252025;infoflora
Danthonia alpina Vest;8.95143805844563;45.9110474875487;infoflora
Danthonia alpina Vest;8.95153566394389;45.9108482385384;infoflora
Danthonia alpina Vest;8.95205247519952;45.91042741487;infoflora
Danthonia alpina Vest;8.95175813212084;45.9105033554126;infoflora
Danthonia alpina Vest;8.95178340299281;45.9104850210174;infoflora
Danthonia alpina Vest;8.95180842528228;45.9104576929264;infoflora
Danthonia alpina Vest;8.95183344754676;45.9104303648299;infoflora
Danthonia alpina Vest;8.95184608295539;45.9104211976246;infoflora
Danthonia alpina Vest;8.95188448631136;45.9104116833802;infoflora
Danthonia alpina Vest;8.95192288965398;45.9104021691226;infoflora
Danthonia alpina Vest;8.95183792181114;45.9105922512532;infoflora
Danthonia alpina Vest;8.95201282886656;45.9103919607235;infoflora
Danthonia alpina Vest;8.95183891609567;45.9106282260144;infoflora
Danthonia alpina Vest;8.95204108284232;45.9104815505469;infoflora
Danthonia alpina Vest;8.95197740866318;45.9105093992896;infoflora
Danthonia alpina Vest;8.95190035325207;45.910519434139;infoflora
Danthonia alpina Vest;8.95190085041405;45.9105374215191;infoflora
Danthonia alpina Vest;8.95187682244321;45.9106007243918;infoflora
Danthonia alpina Vest;8.95182777205505;45.9106913553615;infoflora
Danthonia alpina Vest;8.95156955477098;45.910208992561;infoflora
Danthonia alpina Vest;8.95193527645505;45.9103840082175;infoflora
Danthonia alpina Vest;8.94823561193908;45.9112974906131;infoflora
Danthonia alpina Vest;8.94754307763443;45.9104880632097;infoflora
Danthonia alpina Vest;8.94816176809933;45.9109565955447;infoflora
Danthonia alpina Vest;8.94844472259227;45.9109347997386;infoflora
Danthonia alpina Vest;8.94812832297495;45.911145982495;infoflora
Danthonia alpina Vest;8.94797569655615;45.911220009057;infoflora
Danthonia alpina Vest;8.95180245973301;45.9102418443652;infoflora
Danthonia alpina Vest;8.94814567053534;45.9113076959883;infoflora
Danthonia alpina Vest;8.94857401843772;45.9095475196581;infoflora
Danthonia alpina Vest;8.94827575245786;45.9113509334948;infoflora
Danthonia alpina Vest;8.94817243081891;45.9113433245991;infoflora
Danthonia alpina Vest;8.9481211419555;45.9113530106645;infoflora
Danthonia alpina Vest;8.94808571277883;45.9114704480164;infoflora
Danthonia alpina Vest;8.94811197717739;45.9114880892434;infoflora
Danthonia alpina Vest;8.95391512696949;45.9078741421305;infoflora
Danthonia alpina Vest;8.94828739671143;45.9113057918932;infoflora
Danthonia alpina Vest;8.94798835031369;45.9121465332296;infoflora
Danthonia alpina Vest;8.95172200632294;45.9110616582528;infoflora
Danthonia alpina Vest;8.95116160045641;45.91177097237;infoflora
Danthonia alpina Vest;8.94819227933529;45.9125306660786;infoflora
Danthonia alpina Vest;8.94827850282082;45.9123855551603;infoflora
Danthonia alpina Vest;8.9483166601747;45.9123670484335;infoflora
Danthonia alpina Vest;8.94798141657666;45.9123625551193;infoflora
Danthonia alpina Vest;8.94782605944663;45.91233765078;infoflora
Danthonia alpina Vest;8.94863522712742;45.9098975812343;infoflora
Danthonia alpina Vest;8.94948618778306;45.9127112103687;infoflora
Danthonia alpina Vest;8.94905201245462;45.9109896170737;infoflora
Danthonia alpina Vest;8.94902599610266;45.9109809697647;infoflora
Danthonia alpina Vest;8.9491915045354;45.9109067685666;infoflora
Danthonia alpina Vest;8.94926905728798;45.9109147229678;infoflora
Danthonia alpina Vest;8.94961097106517;45.910694196792;infoflora
Danthonia alpina Vest;8.94856411099506;45.9096556171519;infoflora
Danthonia alpina Vest;8.95344361201878;45.9076015921135;infoflora
Danthonia alpina Vest;8.94802725145372;45.9121550077034;infoflora
Danthonia alpina Vest;8.95456128752046;45.9079374020633;infoflora
Danthonia alpina Vest;8.95351057286805;45.9081585056687;infoflora
Danthonia alpina Vest;8.95378983592425;45.9084696364095;infoflora
Danthonia alpina Vest;8.95378908927786;45.9084426553593;infoflora
Danthonia alpina Vest;8.95378087621572;45.9081458638139;infoflora
Danthonia alpina Vest;8.95395309012696;45.9083144850679;infoflora
Danthonia alpina Vest;8.95394269571809;45.9084045956543;infoflora
Danthonia alpina Vest;8.95366946211805;45.9087771589767;infoflora
Danthonia alpina Vest;8.95374278161448;45.9086322176585;infoflora
Danthonia alpina Vest;8.95372492061705;45.9084525177188;infoflora
Danthonia alpina Vest;8.95449469402413;45.9083251733043;infoflora
Danthonia alpina Vest;8.95124674772412;45.9106541935289;infoflora
Danthonia alpina Vest;8.95149821551812;45.9104258820161;infoflora
Danthonia alpina Vest;8.95152323792291;45.9103985539889;infoflora
Danthonia alpina Vest;8.95153537633544;45.9103713994372;infoflora
Danthonia alpina Vest;8.95141427821899;45.9111197840184;infoflora
Danthonia alpina Vest;8.95423970077997;45.907959734652;infoflora
Danthonia alpina Vest;8.95128046714161;45.9109416447677;infoflora
Danthonia alpina Vest;8.95169963678928;45.9102522260955;infoflora
Danthonia alpina Vest;8.95319390679011;45.9078928636855;infoflora
Danthonia alpina Vest;8.95071368669;45.9090868873921;infoflora
Danthonia alpina Vest;8.95095208568013;45.9097854474969;infoflora
Danthonia alpina Vest;8.95153803184125;45.909534639293;infoflora
Danthonia alpina Vest;8.95375815394314;45.9087219807615;infoflora
Danthonia alpina Vest;8.95112660327456;45.9109707071506;infoflora
Danthonia alpina Vest;8.95365372665386;45.9077427116591;infoflora
Danthonia alpina Vest;8.9512898724893;45.9108155596304;infoflora
Danthonia alpina Vest;8.95116227406362;45.910862262538;infoflora
Danthonia alpina Vest;8.95435614537343;45.9061137707822;infoflora
Danthonia alpina Vest;8.95525720477719;45.9060746198492;infoflora
Danthonia alpina Vest;8.95347869665347;45.9088697015329;infoflora
Danthonia alpina Vest;8.95202666395442;45.9099599165621;infoflora
Danthonia alpina Vest;8.95098444994482;45.9118903183661;infoflora
Danthonia alpina Vest;8.95201809267106;45.9110486736327;infoflora
Danthonia alpina Vest;8.95097231092171;45.9119174728637;infoflora
Danthonia alpina Vest;8.9515064942108;45.9116583647136;infoflora
Danthonia alpina Vest;8.95106001676054;45.9118263219825;infoflora
Danthonia alpina Vest;8.9510852884774;45.9118079877412;infoflora
Danthonia alpina Vest;8.95117523015631;45.9117977800115;infoflora
Danthonia alpina Vest;8.95072477624568;45.9118218368574;infoflora
Danthonia alpina Vest;8.95100997015717;45.9118809778354;infoflora
Danthonia alpina Vest;8.95102335136718;45.911898791802;infoflora
Danthonia alpina Vest;8.95103648414071;45.9119076120733;infoflora
Danthonia alpina Vest;8.9509978311488;45.9119081323358;infoflora
Danthonia alpina Vest;8.9517435899664;45.9113762639448;infoflora
Danthonia alpina Vest;8.95142591983471;45.9110746420923;infoflora
Danthonia alpina Vest;8.95199307021592;45.9110760017726;infoflora
Danthonia alpina Vest;8.95191651118206;45.9111040240149;infoflora
Danthonia alpina Vest;8.95191725694093;45.9111310050871;infoflora
Danthonia alpina Vest;8.95177901123342;45.9112588254388;infoflora
Danthonia alpina Vest;8.95179214397527;45.911267645621;infoflora
Danthonia alpina Vest;8.95173986159099;45.9112413585742;infoflora
Danthonia alpina Vest;8.95174284428986;45.9113492828705;infoflora
Danthonia alpina Vest;8.9514804771529;45.9116497179722;infoflora
Danthonia alpina Vest;8.95169354445732;45.9114309200992;infoflora
Danthonia alpina Vest;8.94769992302758;45.9110347755434;infoflora
Danthonia alpina Vest;8.95160285786944;45.9114141471681;infoflora
Danthonia alpina Vest;8.95192483591272;45.9100062732548;infoflora
Danthonia alpina Vest;8.95158206009583;45.9115943679806;infoflora
Danthonia alpina Vest;8.95162245264089;45.9116568033613;infoflora
Danthonia alpina Vest;8.9511380680113;45.9118522624816;infoflora
Danthonia alpina Vest;8.95174035870666;45.9112593459568;infoflora
Danthonia alpina Vest;8.94942325426104;45.912766038765;infoflora
Danthonia alpina Vest;8.9510743917778;45.911880110717;infoflora
Danthonia alpina Vest;8.95074191559177;45.9124424017836;infoflora
Danthonia alpina Vest;8.95079568909195;45.9125226514689;infoflora
Danthonia alpina Vest;8.95055908022319;45.9128227376702;infoflora
Danthonia alpina Vest;8.950560322078;45.9128677061494;infoflora
Danthonia alpina Vest;8.94921437200363;45.9126698796982;infoflora
Danthonia alpina Vest;8.94921437200363;45.9126698796982;infoflora
Danthonia alpina Vest;8.95070301382667;45.9124339282495;infoflora
Danthonia alpina Vest;8.94942300607723;45.9127570450668;infoflora
Danthonia alpina Vest;8.95089329956219;45.9123234029776;infoflora
Danthonia alpina Vest;8.94942350244493;45.9127750324633;infoflora
Danthonia alpina Vest;8.9494730550667;45.9127023899151;infoflora
Danthonia alpina Vest;8.94944753420911;45.9127117300975;infoflora
Danthonia alpina Vest;8.94938633789225;45.9128295143605;infoflora
Danthonia alpina Vest;8.94937270881203;45.9128027064983;infoflora
Danthonia alpina Vest;8.94941136245094;45.9128021867953;infoflora
Danthonia alpina Vest;8.94939723700603;45.9127573915397;infoflora
Danthonia alpina Vest;8.95102608424439;45.9119977224329;infoflora
Danthonia alpina Vest;8.952016849659;45.9110037051806;infoflora
Danthonia alpina Vest;8.95121512543862;45.9118422281538;infoflora
Danthonia alpina Vest;8.95122751280067;45.9118240673232;infoflora
Danthonia alpina Vest;8.95124288189765;45.9119138308091;infoflora
Danthonia alpina Vest;8.95121761018467;45.9119321650861;infoflora
Danthonia alpina Vest;8.95109199673012;45.9120508174674;infoflora
Danthonia alpina Vest;8.95107836700804;45.9120240098149;infoflora
Danthonia alpina Vest;8.95072878273744;45.9124335814771;infoflora
Danthonia alpina Vest;8.95106448884918;45.9119882084671;infoflora
Danthonia alpina Vest;8.95111304474921;45.9118795904283;infoflora
Danthonia alpina Vest;8.95079590474164;45.9120637996465;infoflora
Danthonia alpina Vest;8.95095967502119;45.9119266399725;infoflora
Danthonia alpina Vest;8.9510374779219;45.911943586848;infoflora
Danthonia alpina Vest;8.95094927499477;45.9120167503252;infoflora
Danthonia alpina Vest;8.95093688749676;45.9120349111255;infoflora
Danthonia alpina Vest;8.95082192188812;45.9120724465471;infoflora
Danthonia alpina Vest;8.95091409988207;45.9121431822754;infoflora
Danthonia alpina Vest;8.95107787010313;45.9120060224275;infoflora
Danthonia alpina Vest;8.95162241281367;45.9111889578987;infoflora
Danthonia alpina Vest;8.95139596495173;45.9113899417103;infoflora
Danthonia alpina Vest;8.95149854157183;45.9113705665648;infoflora
Danthonia alpina Vest;8.9515624655257;45.9113517117825;infoflora
Danthonia alpina Vest;8.95163877654576;45.9113146960892;infoflora
Danthonia alpina Vest;8.95166529056118;45.9113413301766;infoflora
Danthonia alpina Vest;8.95166379928697;45.9112873680274;infoflora
Danthonia alpina Vest;8.95199232442041;45.911049020701;infoflora
Danthonia alpina Vest;8.95159689302852;45.9111982985678;infoflora
Danthonia alpina Vest;8.95140118350952;45.9115788092494;infoflora
Danthonia alpina Vest;8.95160878304618;45.9111621503137;infoflora
Danthonia alpina Vest;8.9515946562252;45.9111173553443;infoflora
Danthonia alpina Vest;8.95159415915869;45.9110993679614;infoflora
Danthonia alpina Vest;8.9516067947619;45.9110902007822;infoflora
Danthonia alpina Vest;8.95163206595562;45.9110718664197;infoflora
Danthonia alpina Vest;8.9516551002455;45.9109725888307;infoflora
Danthonia alpina Vest;8.95187089856269;45.9108527212412;infoflora
Danthonia alpina Vest;8.95165066656108;45.9112785478301;infoflora
Danthonia alpina Vest;8.9512872131175;45.9116523199152;infoflora
Danthonia alpina Vest;8.94942499154996;45.9128289946527;infoflora
Danthonia alpina Vest;8.95141502373047;45.911146765094;infoflora
Danthonia alpina Vest;8.95145417320152;45.9111642320716;infoflora
Danthonia alpina Vest;8.95139521944639;45.9113629606337;infoflora
Danthonia alpina Vest;8.95139546794808;45.9113719543259;infoflora
Danthonia alpina Vest;8.9514690454589;45.9112360081346;infoflora
Danthonia alpina Vest;8.95140437609999;45.9112278817874;infoflora
Danthonia alpina Vest;8.9514125767286;45.9115246736295;infoflora
Danthonia alpina Vest;8.95137616050388;45.9116061372537;infoflora
Danthonia alpina Vest;8.95141357075018;45.911560648399;infoflora
Danthonia alpina Vest;8.95139571644986;45.9113809480181;infoflora
Danthonia alpina Vest;8.95131397561499;45.9116879477797;infoflora
Danthonia alpina Vest;8.95136501572981;45.9116692665632;infoflora
Danthonia alpina Vest;8.95139053577415;45.9116599259462;infoflora
Danthonia alpina Vest;8.95138979026787;45.9116329448685;infoflora
Danthonia alpina Vest;8.95141506178497;45.9116146105535;infoflora
Danthonia alpina Vest;8.9518880085083;45.9110054404618;infoflora
Danthonia alpina Vest;8.95133995525224;45.9112287490951;infoflora
Danthonia alpina Vest;8.9520066570364;45.9106349638831;infoflora
Danthonia alpina Vest;8.95193879920138;45.9109777652953;infoflora
Danthonia alpina Vest;8.95176633456122;45.9108001471997;infoflora
Danthonia alpina Vest;8.95182926347498;45.9107453175042;infoflora
Danthonia alpina Vest;8.95188079969201;45.9107446234364;infoflora
Danthonia alpina Vest;8.95189343516529;45.9107354562254;infoflora
Danthonia alpina Vest;8.95189268942346;45.9107084751545;infoflora
Danthonia alpina Vest;8.95191771176059;45.9106811470382;infoflora
Danthonia alpina Vest;8.95174354910267;45.9109084185001;infoflora
Danthonia alpina Vest;8.95200516544451;45.9105810017435;infoflora
Danthonia alpina Vest;8.95174280343242;45.9108814374275;infoflora
Danthonia alpina Vest;8.95199451879916;45.9106621184868;infoflora
Danthonia alpina Vest;8.9520604306168;45.9107152129429;infoflora
Danthonia alpina Vest;8.95209982859994;45.9107416733844;infoflora
Danthonia alpina Vest;8.95206341391966;45.9108231372231;infoflora
Danthonia alpina Vest;8.95207704382552;45.9108499447517;infoflora
Danthonia alpina Vest;8.95205251870573;45.9108952602844;infoflora
Danthonia alpina Vest;8.95202873935696;45.9109675568829;infoflora
Danthonia alpina Vest;8.95196676199068;45.9105905160294;infoflora
Danthonia alpina Vest;8.95173414478409;45.9110345036772;infoflora
Danthonia alpina Vest;8.95142666535133;45.9111016231677;infoflora
Danthonia alpina Vest;8.95178642696806;45.9110607907259;infoflora
Danthonia alpina Vest;8.95176065871025;45.9110611377411;infoflora
Danthonia alpina Vest;8.95180080249859;45.9111145793619;infoflora
Danthonia alpina Vest;8.95177528277856;45.9111239200715;infoflora
Danthonia alpina Vest;8.9517623986348;45.9111240935785;infoflora
Danthonia alpina Vest;8.95168534231883;45.9111341282811;infoflora
Danthonia alpina Vest;8.95175668175475;45.910917238686;infoflora
Danthonia alpina Vest;8.9517351390083;45.9110704784415;infoflora
Danthonia alpina Vest;8.951926412267;45.9109959262023;infoflora
Danthonia alpina Vest;8.95178443845385;45.9109888411985;infoflora
Danthonia alpina Vest;8.95177130578012;45.9109800210157;infoflora
Danthonia alpina Vest;8.95174603467546;45.9109983554094;infoflora
Danthonia alpina Vest;8.95170713378106;45.910989882225;infoflora
Danthonia alpina Vest;8.95171927223365;45.9109627276512;infoflora
Danthonia alpina Vest;8.95171902368056;45.9109537339602;infoflora
Danthonia alpina Vest;8.95171827802179;45.9109267528873;infoflora
Danthonia alpina Vest;8.95171036495419;45.9111068002096;infoflora
Danthonia alpina Vest;8.95473267295999;45.9057488088701;infoflora
Danthonia alpina Vest;8.95453999268335;45.906237248886;infoflora
Danthonia alpina Vest;8.95455362266145;45.9062640560971;infoflora
Danthonia alpina Vest;8.9545672526529;45.9062908633067;infoflora
Danthonia alpina Vest;8.9545194555491;45.9064264637955;infoflora
Danthonia alpina Vest;8.95456874665595;45.9063448253808;infoflora
Danthonia alpina Vest;8.95458162966593;45.9063446515517;infoflora
Danthonia alpina Vest;8.95463415775102;45.9063799309362;infoflora
Danthonia alpina Vest;8.95466042181895;45.9063975706193;infoflora
Danthonia alpina Vest;8.95468668590382;45.9064152102963;infoflora
Danthonia alpina Vest;8.9546998179526;45.9064240301325;infoflora
Danthonia alpina Vest;8.95473896509514;45.9064414959531;infoflora
Danthonia alpina Vest;8.95533350594054;45.9060376016702;infoflora
Danthonia alpina Vest;8.95477704931032;45.9059551419157;infoflora
Danthonia alpina Vest;8.9545861117307;45.906506537776;infoflora
Danthonia alpina Vest;8.95471929204508;45.9057309953606;infoflora
Danthonia alpina Vest;8.95133282372117;45.911903622953;infoflora
Danthonia alpina Vest;8.95488378068689;45.9056208111115;infoflora
Danthonia alpina Vest;8.95474555582917;45.9057486350221;infoflora
Danthonia alpina Vest;8.95484787164784;45.9057202631522;infoflora
Danthonia alpina Vest;8.9548149509445;45.9059276393181;infoflora
Danthonia alpina Vest;8.95471394610562;45.9064688246827;infoflora
Danthonia alpina Vest;8.95504161272215;45.9057356424341;infoflora
Danthonia alpina Vest;8.95516328770656;45.9059409320045;infoflora
Danthonia alpina Vest;8.95419190312615;45.9062329479452;infoflora
Danthonia alpina Vest;8.95471021073727;45.9063339195004;infoflora
Danthonia alpina Vest;8.95427243740405;45.9063488230429;infoflora
Danthonia alpina Vest;8.95402268194235;45.906172251267;infoflora
Danthonia alpina Vest;8.95397115005729;45.9061729463182;infoflora
Danthonia alpina Vest;8.95430610728697;45.9061684280627;infoflora
Danthonia alpina Vest;8.9543199860926;45.9062042289813;infoflora
Danthonia alpina Vest;8.95429422013703;45.9062045765781;infoflora
Danthonia alpina Vest;8.95464305655907;45.906235858238;infoflora
Danthonia alpina Vest;8.95429795447139;45.9063394817715;infoflora
Danthonia alpina Vest;8.95461137980963;45.906488202754;infoflora
Danthonia alpina Vest;8.95423478415161;45.9063853191387;infoflora
Danthonia alpina Vest;8.95427592274113;45.9064747345599;infoflora
Danthonia alpina Vest;8.95430168882399;45.9064743869673;infoflora
Danthonia alpina Vest;8.95427791436945;45.9065466839991;infoflora
Danthonia alpina Vest;8.9544590241305;45.9065712317627;infoflora
Danthonia alpina Vest;8.95447240516597;45.9065890453052;infoflora
Danthonia alpina Vest;8.95448528823374;45.9065888714872;infoflora
Danthonia alpina Vest;8.95461611098384;45.9066590826597;infoflora
Danthonia alpina Vest;8.95458909978847;45.9066144619274;infoflora
Danthonia alpina Vest;8.95461337187941;45.9065601521875;infoflora
Danthonia alpina Vest;8.95457372668721;45.9065246989642;infoflora
Danthonia alpina Vest;8.95528272154871;45.9060652783543;infoflora
Danthonia alpina Vest;8.95428208401819;45.9062317314128;infoflora
Danthonia alpina Vest;8.94763403225101;45.9123852149426;infoflora
Danthonia alpina Vest;8.95339050194462;45.9089428668981;infoflora
Danthonia alpina Vest;8.95341602037201;45.908933525824;infoflora
Danthonia alpina Vest;8.95354485659761;45.9089317887895;infoflora
Danthonia alpina Vest;8.95349431745137;45.9089684583596;infoflora
Danthonia alpina Vest;8.95349232676662;45.9088965088826;infoflora
Danthonia alpina Vest;8.95351809399448;45.90889616147;infoflora
Danthonia alpina Vest;8.95355599829849;45.9088686592867;infoflora
Danthonia alpina Vest;8.95060962489608;45.9127860694028;infoflora
Danthonia alpina Vest;8.947830769931;45.9125085311037;infoflora
Danthonia alpina Vest;8.94784514195306;45.9125623202558;infoflora
Danthonia alpina Vest;8.94784142310816;45.9124274147362;infoflora
Danthonia alpina Vest;8.95539717320962;45.9060097510405;infoflora
Danthonia alpina Vest;8.94769820661901;45.9123753560592;infoflora
Danthonia alpina Vest;8.95346307591185;45.9087709447055;infoflora
Danthonia alpina Vest;8.9476345280274;45.9124032023459;infoflora
Danthonia alpina Vest;8.94764815615668;45.9124300104173;infoflora
Danthonia alpina Vest;8.94771233057468;45.9124201515257;infoflora
Danthonia alpina Vest;8.94777452167902;45.9123383429871;infoflora
Danthonia alpina Vest;8.94768581796113;45.9123935165015;infoflora
Danthonia alpina Vest;8.94763403225101;45.9123852149426;infoflora
Danthonia alpina Vest;8.94759562677185;45.9123947277358;infoflora
Danthonia alpina Vest;8.94753145236267;45.9124045865607;infoflora
Danthonia alpina Vest;8.94748090598053;45.9124412534406;infoflora
Danthonia alpina Vest;8.95134521105809;45.9118854621093;infoflora
Danthonia alpina Vest;8.95145633297911;45.9103094844568;infoflora
Danthonia alpina Vest;8.94768505576815;45.9109629989846;infoflora
Danthonia alpina Vest;8.9533238445472;45.9088627921808;infoflora
Danthonia alpina Vest;8.95525894856787;45.90613757559;infoflora
Danthonia alpina Vest;8.95495057300655;45.9066365751238;infoflora
Danthonia alpina Vest;8.95496395421799;45.9066543886081;infoflora
Danthonia alpina Vest;8.95492729746108;45.9067268596522;infoflora
Danthonia alpina Vest;8.95308945192589;45.9087759814268;infoflora
Danthonia alpina Vest;8.95315486497645;45.908811087856;infoflora
Danthonia alpina Vest;8.95320863845002;45.908891336346;infoflora
Danthonia alpina Vest;8.953248035676;45.9089177963779;infoflora
Danthonia alpina Vest;8.9534779501551;45.9088427204793;infoflora
Danthonia alpina Vest;8.9532985749404;45.9088811269188;infoflora
Danthonia alpina Vest;8.95343830404592;45.9088072668437;infoflora
Danthonia alpina Vest;8.95336174892566;45.9088352900633;infoflora
Danthonia alpina Vest;8.95336125129875;45.9088173026937;infoflora
Danthonia alpina Vest;8.95321853658055;45.9087832384518;infoflora
Danthonia alpina Vest;8.95316675344582;45.9087749394485;infoflora
Danthonia alpina Vest;8.95321405837776;45.9086213521229;infoflora
Danthonia alpina Vest;8.95321356080129;45.9086033647532;infoflora
Danthonia alpina Vest;8.9532858860743;45.9084224489985;infoflora
Danthonia alpina Vest;8.95333916174176;45.9084847100526;infoflora
Danthonia alpina Vest;8.95336617284019;45.908529331097;infoflora
Danthonia alpina Vest;8.95339293516516;45.9085649584507;infoflora
Danthonia alpina Vest;8.95339368161789;45.9085919395039;infoflora
Danthonia alpina Vest;8.95462612389823;45.905624288107;infoflora
Danthonia alpina Vest;8.95327380291541;45.9089174490213;infoflora
Danthonia alpina Vest;8.9538804591647;45.9080185623049;infoflora
Danthonia alpina Vest;8.95407078389782;45.9083758769672;infoflora
Danthonia alpina Vest;8.95369392740443;45.9082639978261;infoflora
Danthonia alpina Vest;8.9536733865813;45.9084532126331;infoflora
Danthonia alpina Vest;8.95371377919596;45.9085156472347;infoflora
Danthonia alpina Vest;8.95373039580984;45.9086503787588;infoflora
Danthonia alpina Vest;8.95372273856702;45.9088394198521;infoflora
Danthonia alpina Vest;8.95371234367879;45.9089295304235;infoflora
Danthonia alpina Vest;8.95381516375655;45.9089191468517;infoflora
Danthonia alpina Vest;8.95375765618695;45.908703993394;infoflora
Danthonia alpina Vest;8.95378193003053;45.9086496838184;infoflora
Danthonia alpina Vest;8.95374303048977;45.9086412113422;infoflora
Danthonia alpina Vest;8.95378460941484;45.9082807690604;infoflora
Danthonia alpina Vest;8.9535148590878;45.9087792435721;infoflora
Danthonia alpina Vest;8.95384230672364;45.9080370709119;infoflora
Danthonia alpina Vest;8.9535416216317;45.9088148708917;infoflora
Danthonia alpina Vest;8.9539476738759;45.9085844693161;infoflora
Danthonia alpina Vest;8.95396926934328;45.9088990744759;infoflora
